reviewId,content,score,app
72f002cb-887e-4374-8e68-a838a545df75,I have been trying to cancel my Dropbox account for two hours to no avail.,1,Dropbox
ec0acef6-85c4-4fe6-bf12-f1eaed27d4d6,Nice messenger,5,Facebook Messenger
095dcff0-9903-4c27-ac8f-ecd7d27fc556,"Graphics design Signage, printing etc",1,TikTok
9086cf6b-47ac-4707-9e25-00c7fe10b16d,มีไลน์สำหรับ iPad แล้ว มีไลน์สำหรับ laptop แล้ว เมื่อไหร่จะมีไลน์สำหรับ android tablet ??? ถ้าไม่ติดว่าไทยใช้ไลน์เป็นหลักเลิกใช้ไปแล้ว,1,LINE
487385f1-4934-4edc-a7b1-12c8343ccf3b,Although it's a really great app PLEASE I REALLY NEED A CONTINUATION OF THE CHILLING ADVENTURES OF SABRINA PLEASE IM BEGGING ILL PRAY PLZ IM REALLY ASKING YOU TO GIVE IT A CHANCE PLZ IF NETFLIX SEES THIS IM REALLY HOPING THIS HAPPENS,5,Netflix
2cfa3913-6f8f-43f1-b778-b59109f96b62,jelek,1,LINE
dd146e89-df1a-4c89-a6c7-37efa8829db3,Updateds,5,Facebook Messenger
44b716aa-75b9-4746-af4f-6ae83c23957a,Good,5,Facebook Lite
cc546778-37e2-4c59-9c53-88341be75d2f,Hyy the the,1,Flipboard
2570f7e7-6c19-438c-b32d-4df4b048d292,Stop suggesting stories before my friends! All I care about is my friends not some strangers story,1,Snapchat
e79d3c61-4b6f-40f2-b656-907d0f8a3c21,Good 👍,5,LINE
1670b227-7047-43f7-a427-dc3bc08fa4e2,Mmm.good naturally 😴🎀✨😚🔥,5,TikTok
ae182f3b-ac75-4ac3-a6c5-da4bad7b039b,Awesome 🤯,5,Snapchat
ae6e5b3b-4c72-4af1-b984-e68b9560e8cb,No words for a slow app,1,Skype
551b9d33-59b1-4fab-b1f2-8a26f1ae2c3f,Love this app 😍,5,Flipboard
ead7398c-977f-4dc3-a62d-87265650525a,"Going to unsub b/c I keep getting double charged and I've tried to get in contact with customer service, yet it has yielded ZERO results! The app is fine, but I CANNOT/NEVER SHOULD HAVE been paying $20 plus a month b/c of some glitch in the accounting department...smh",2,Dropbox
b87f14ec-1567-4460-8029-941208e76d94,Better,4,Microsoft PowerPoint
c2cd85db-3169-443c-9595-3feb512d9abd,Relaxing,4,Candy Crush Saga
6db17b8c-a6e4-496a-9c6b-46936102f8dc,Vary easy transfer app,4,SHAREit
db572374-c37b-4b15-9bef-8d80cfff5eb7,The news spreads fast on this platform.,5,Twitter
82d9097c-d43d-4787-bd05-bc8b3eded4ae,Good,5,WhatsApp
ce38a4a4-9c05-44bd-a44f-cee800ac3ee1,nawala yung convo namin ng parents ko mung nagka end to end,1,Facebook Messenger
96afcc40-ec2d-45f1-ab93-ca689fe95c2a,It very boring app,1,LINE
4d8a4d35-0da0-4ea1-a440-2ab8e2dec1f6,Lag,3,TikTok
e89f6934-a657-4d38-8f91-aea927a1e27d,Good,5,Facebook Messenger
ad911458-7f13-4a50-9614-11f2f29786bf,Good but hard levels are making to lose intrest in the game...,4,Candy Crush Saga
25788d9b-8dc8-4292-90ae-b30383cf12a9,Achhe Nonie din 9fjfn Shahbaj jk cheer me to chah zfhiwb.,5,Facebook
9b202662-f1f6-4403-984a-46b2329a2fa9,Artist of the company that is the most popular,5,Facebook Lite
c1cee86f-3269-4e95-a852-f661ffc8f063,this is very nice app,5,Dropbox
a356c1f7-4ba8-47d0-a1ce-586623130be7,Good,5,SHAREit
3170a9de-d711-4fe1-86e4-137fad47c05e,Supper game,5,Subway Surfers
204ffb79-451b-4d9c-9ee1-a4441b2ddb95,"A rare treasure ""Flipboard"" is my treasure .",5,Flipboard
97e44ab3-b3e9-4d96-823f-4e26b586240a,Fix the bugs about the time... showing the minutes that have passed not just how much is left,3,Netflix
671433da-0609-49fa-902a-270d904c2a66,"One week later, and it's nice to see they still want to force you to give China and Tencent your personal info. This app is Malware, and should be treated as such. Used to open in browser under incognito. Now if I want to view anything I have to download the Malware Virus that is TikTok. #Malware",1,TikTok
58c280f1-0725-4e8d-8de7-62e6b550d524,Please dont apply premium section not everyone can buy it,4,Snapchat
656eb34d-6d04-4b90-999f-739ad2587bed,Cool Perfect for chill,5,Subway Surfers
aefd6849-a691-4d71-b142-0ac3c9d56cbd,good,5,Microsoft Word
62c67887-e856-4e28-b484-22840188d5b9,"can we get more free templates, you already rich",4,Microsoft PowerPoint
7a603609-07a2-4804-bbd8-aba8708d5ddf,"Mh, it's definitely an app that wastes your time, but who cares! It's addictive. no one can doubt that, but again, no one cares🤪 Install it. I dare you, lmao.",5,TikTok
e9454191-24c8-4ba7-a33c-fecd92b070d5,"In order to make the app work properly I had to clear the data, didn't realise this meant I would be locked out of every message since january of this year ??? I cant retrieve them ever again either unless I remember this pin I was forced to create at random either, or if I fail the pin 5 more times then its game over.",1,Facebook Messenger
95450b68-e8f5-4b40-b69d-1013dbf6abdf,💯,5,Twitter
8105a0a1-2401-411e-a598-13b73885109e,Rahi,1,Facebook Lite
f16c3328-152d-4c28-a8f1-33d7bcc45c6a,code code,5,Facebook Messenger
91734290-8240-4e5a-83b1-6ef2bd87f614,Nice 👍,5,Instagram
57b510ca-6d06-4e5b-b228-899443736f1c,good to make new friends and get acquainted,1,Skype
8863fb7a-a40b-4a59-988d-02aea6bb9f8a,1 minute it works and the next minute it doesn't work then the next time I try to open it up it tells me to put in all my information again and then it tells me the information is incorrect you people suck can't make a good app,1,Skype
90f68afd-3b97-4985-932d-2b056b8e0bc3,My twitter stop working completely.. it's so bad to be in Brazil right now .. hate it so much..I been using this app since 2010 ......,1,Twitter
c631787e-b1d0-40bc-9dc1-3a0d9a4e2b71,Wonderful Platform 👏👏,5,WhatsApp
55413d5f-8713-4649-93d0-2ba81d822ae0,Good,5,Facebook Lite
a57dc0a2-f134-467d-b810-9ba609a36b2c,Foryou,5,TikTok
fcc2a549-90a1-46bd-a3ab-ca3820faeb8e,Why would I want games on my streaming app? There should be an option to remove games from the listing. I don't play them and I don't want them showing up on my Netflix,1,Netflix
0be61c4c-e20d-4625-8ee2-ae5d33ec11ef,Good experience at it,5,Twitter
38d52c7f-b5b3-4f68-b7d4-a52c25895fd8,No good response,1,TikTok
320ce4db-89fc-45e0-8f36-064e5af9b21a,exellent,5,Viber
7b7cb657-4a66-4976-80f2-4dbb3aa2c85b,Lund le le mera,1,Instagram
02d6133e-093c-4bd9-86b6-c3fe611524aa,"It was best before this premium update,but now even changing can done 6 times an hour..... Is it make any sense.... sometime in smartshuffle the genre of song change so we have to change it..... So bad 😞. Even listening the same song again is not possible..... Anddd how can anyone forget about adss...that broke the interest. There are many complaints but discussed above are most disturbing. People listen song to be calm and relaxed but .......it does not feel on ""SPOTIFY"" now",1,Spotify
72e00cfc-c834-41c2-84f9-a43019cc16a8,👍👍👍,5,Dropbox
9fe78027-dc98-4d37-8a92-18ccb41d771f,Impressive,5,Facebook Lite
993ed32e-47fe-4483-8ec7-899329a0b88a,"My new number on a new mobile handset is blocked! It says my number is blocked due to reported as Spam or Unusal activities. I have been trying to get attention of their customer care, but all I can do is fill a form. and get generic answer. I need help to activate my account.",1,Viber
04592a01-29a1-4ff8-bb20-5b312f567775,Arkesh,4,Candy Crush Saga
dc4f6251-ad5b-4029-9e15-e775ab8faacf,Very un useful app dounot wasted your time try to all app dounot download this app,1,TikTok
afbf0994-20b3-4bc0-8109-67da6f3d5935,Super but can't hide it.Now it's not working properly and why,1,Snapchat
7daecb20-de4e-421d-98bb-14b99aeccda1,হাহাহা,5,SHAREit
e2e53874-55c5-4022-8d1a-083da4a3e4b2,Omg,1,Twitter
70ee81d9-8c2f-494c-9e2f-a55fb435be7e,I don't like this game because it is frustrating,1,Candy Crush Saga
dbb4f228-3586-4f0e-8383-3022e95bd236,"rarely use this app, but can be useful when i need it. one day my i found out that my account has been suspended due to spamming scams (yes it was hacked) and emailed support to recover my account. I got an email back saying that my account has been unrestricted but it was still restricted. after that, tried contacting them again multiple times with 0 response since.",1,Twitter
afee51c9-8da4-4895-9ad0-e98be5213402,"I'm sick of this app. I don't know what you idiots did to screw it up this time, but nobody can hear my end. What's the point of a call if you can't communicate? Worthless garbage. Not to mention the hold function doesn't even work. Why would I want it to end the call when I put it on hold? Update: now it randomly logs you out of your account for no reason. No fixes ever just more problems.",1,Skype
9312386e-affe-4288-affe-4e0af3c934b7,Very good app I like it very muchh,5,Instagram
8e12b4bf-551a-4bc6-8913-9282d6774899,Very good app,5,Dropbox
f891b561-7037-493e-8a23-3a0c873a93bc,Too baaad,1,Netflix
653f8222-ea20-4feb-b328-86525f4c36dd,Good,5,Facebook Lite
81343d00-487c-4982-bc95-3d09ad275832,Erin k,5,Facebook Lite
6f64295a-ae6e-4a3f-97b0-a1d964b30291,Nice app,5,Facebook Lite
e61aee33-84b1-44c7-8962-03ba4c8112f6,Soo good💚👑🌹not🥀this,5,Spotify
f13d933e-c5ab-49e7-b200-e4be65f992ce,Thank you,5,Viber
01636d03-026a-4bc7-b26e-8679e68014dd,it is more than usefull i really happy 😊,5,Dropbox
964e4932-5e06-477c-9b39-82ad003be3da,বন্ধ হয়ে,1,SHAREit
fcfb451d-9a92-4db7-bdef-f2eb87b23c65,Have fun,5,Candy Crush Saga
9bdaaef3-f0ee-4b60-9bcd-a8be2dec7153,"Be good if on a morning the widget showed some that day headlines, local news and world news as a kind of wake up",5,Flipboard
92f588db-a5cf-4608-b1de-7da1f649dbc6,"There is no new concept of movies and series. Suggestions : Every month there need to update latest released movies and old one as well. Latest means : DeadpoolWolverin, and upcoming movies as well. Work on it to move it upside. And tieup with PVR and inox same movie shall be available on your plateforms.",1,Netflix
46450c99-b005-4b2f-b3ea-3de621a63ead,عالی,5,Snapchat
2b9d9097-0503-4ccf-82b6-f0cc5eb286bb,nice,4,Microsoft PowerPoint
2c02b5fb-1d3e-4781-b8a6-dfb89c71726f,It's very nice,1,Facebook Lite
354865eb-0ea4-4c0f-8f89-744b4a130c13,"Cannot log in, whenever I request a verification text it's always failed",1,LINE
a680b99c-a143-48f0-8c68-7a4298a35fc9,Good luck to Snapchat,5,Snapchat
fd1fc0cf-a29b-4325-89ce-4688c14e3529,Awesome,5,Skype
e0c841f5-0d5b-43b3-8c05-5f292d31ec4f,im angelie,1,Microsoft PowerPoint
55da9fac-f45a-4ded-8d87-61c4e2e6245d,Fast and reliable ❤️❤️❤️,5,SHAREit
61876d3a-7690-426b-8172-9959c38eeaf8,Best of best,5,Spotify
19f906af-cdf1-4dfc-b8b7-8a597a9f0102,netflix and kill?,1,Netflix
c67c5a18-40d0-4583-ace6-c998bfed33f4,Feed won't refresh and app does nothing unless I restart my phone at least once a day,1,Twitter
ee3bd97e-65ff-4938-9e26-ebe223d9203d,This is amazing,5,Instagram
6866ad67-db3e-43f2-82f9-a381f4176a3b,Satisfied,5,Facebook Messenger
217984ff-9329-471c-9358-5785eeec194f,Whats with all the adds???? The app itself works great. The stories become repetitive over time despite having vast interests. But the adds. Clearing cache and cookies doesn't work. If it gets worse I'm going to have to delete the app all together.,2,Flipboard
38f985ff-f9f7-4c67-9e80-aa325c313b52,Google play Dropbox,5,Dropbox
9e1ee4f1-b8c8-4344-ad60-d0aa6fa70bbf,😌😌😌😌😌😌😌😌😌😌😌,5,Candy Crush Saga
1b4fd1a6-de6f-446b-894c-99f00ca282de,Keje,5,TikTok
0b7928c5-1137-42dd-8fdc-b017d3bb0ee5,Love it been using it for 5 years. Still love it. It's been 9 years lol,5,Spotify
9f2eb42d-96a6-417f-8c20-e489f4614309,Great,5,Facebook Lite
6cbf108e-9139-4915-ab6d-41b8c15df61f,Super,5,Candy Crush Saga
98e6a89b-e477-4029-9249-f1abfc472efd,Why can't we post anything here on this app no more?,1,LINE
2e272ea7-db1d-4586-9f41-2ff76b6128a4,"The app sucks. I have to redownload the app just to be able to post more pics, and even then sometimes it will not post.",1,Instagram
971c667f-8872-47b1-afaa-6c4cd62c670f,Good and relaxing,5,Candy Crush Saga
43bf95cf-56b5-4683-bd00-5c8a15d47d63,Good 👍😊😊,5,Subway Surfers
d6e5367b-f4d1-4037-8527-8fbe46687d8b,Nice apo,5,Viber
5ed0b732-0a2b-4ef9-8a8d-5d046ed42e19,Facebook,3,Facebook Lite
7fece52f-f3fa-40d8-9cd1-b5636b783eb8,"Unless you pay their high price ransom, you'll be hammered with popups and advertisement bullying you into paying for this. It used to be a viable free option for the private person who barely uses it.",1,Dropbox
9ab6b325-abbd-4c72-a682-01669798a32b,gud,3,Microsoft Word
7bd1c468-5e4d-4a47-a0d8-2cc146003d6a,Best viewing,5,Netflix
597f1b78-60fa-4615-adea-fd9bd629c9af,"As a long time premium subscriber I have to say that I love the good things about Spotify. There's so much to stream and I love it for finding new artists when I'm looking for something new. Some things I can't stand about Spotify though? I have a playlist that has roughly 48 hours worth of music on it, however when I shuffle it I'm guaranteed to hear the same 20 songs replay. Also the new smart shuffle feature? Why can't I turn that off? It keeps turning back on and I hate it.",3,Spotify
1065fdf0-ea3c-46da-b066-8ce866ee4eb4,Hasan Jr,5,Facebook Lite
2c972de3-d52b-4f59-8ae6-fda7284570bc,I AM HERE TO SHARE MY EXPERIENCE IN FACEBOOK META APPLICATION... THERE ARE SO MANY GLITCHES IN FACEBOOK PLATFORM LIKE APPROVAL PROBLEM.2 FACTOR AUTHENTICATION PROBLEM...EMAIL NOT ADDING PROBLEM PLEASE SOLVE THIS BUGS AS SOON AS POSSIBLE...,1,Facebook
844c6746-a7bc-458a-9378-f9464179407c,Wow File Transfer Speed Superrrrr Fast,5,SHAREit
77ebbfbc-8415-4ec4-a427-acb867e440a1,সামিয়া জাহান❤️🥰,5,TikTok
c046174c-898a-4193-bead-e8ae380ea402,nice apps,5,Snapchat
05b76c7d-5de6-4ae0-887c-d885c59cc945,Awesome App In The World 🌍,5,WhatsApp
12bcff8f-c06e-463c-bd36-f423770b3b6b,Great to have the alarm sound linked to my favourite music 🎶,5,Spotify
6b3fe058-5efc-4091-bc0e-8d2f79025e8f,My AI is so annoying. I've never used it and it's always at the top of my chats and I don't want it there,1,Snapchat
a017d27d-32e8-4a26-922d-ec1842df5c99,It is an excellent game. I just loved the game. It is amazing,5,Subway Surfers
86a6405c-848f-4db9-91d4-e882ff31be78,This was a very good game and I have been playing for 8months and I know it was the top five teams that were on a lot in terms,5,Subway Surfers
bc28cbfd-6aaa-4b57-95cf-d5a6378c20be,Need an option to switch accounts,3,Skype
0459f6e9-47b2-4cb9-a29e-42d5d84402e0,Useless app didn't work 80% of time...,1,Skype
df47492e-2025-4673-8aed-53e338821fd3,Great App,5,Skype
c578a11c-7577-4913-87cb-859e9a5d847d,goos stuf don't regret,5,Spotify
ed20b6c7-73bf-4ee0-b8f4-01fe0e0fc627,Game hight level ku velthuntte phone hang avuthundhi,2,Candy Crush Saga
41d0194a-0f9e-49fb-88ab-3e988a938160,excellent,5,Microsoft PowerPoint
ee89a607-985e-4625-bdf5-a04621f80d70,very nice,5,Facebook
a019bff9-5c40-44b6-8b3c-422efc6a586d,great,5,Microsoft PowerPoint
1bd7d39a-f047-4f81-be65-401c4f33f9dd,Superb,5,Microsoft Word
3723554e-54a7-432c-bbd0-57bb0925dc3f,STOP TAKING AWAY USEFUL FEATURES AND INSTALLING ONES NO ONE WANTS OR USES. SHUFFLE ALSO DOESNT WORK.,1,Spotify
43f6f24a-6d44-4c4d-8c06-d0f90c1bb7a7,Nice 👍 facebook,2,Facebook
59563f9f-5a4b-481e-9fc7-bd68bcc85cf3,Good job,5,Twitter
0e8b01c9-6245-4531-9044-b1a49b4eacb6,Is bar mairy sary coins b Lai liy Gai keys or token coin be or event Dobara shuro ho Gaya bhot afsoos HOA,1,Subway Surfers
6e10b75f-d03e-470e-b1a6-91ed2ca605c3,👍👌🥰,5,Viber
cf61b281-89a9-4f04-8a91-d44f6616e775,Amezing application he isme neet +jee ke questions he,5,Dropbox
ba77a2be-1b17-40bf-8d14-86a06b6a9e4b,I can't sign up l'm hard bad Netflix,1,Netflix
707e3ebe-2075-48b0-8f8e-7cdd476277e1,Good,5,Facebook
c09c9af1-2255-42ff-b87d-ee449f048b37,All goods,5,Facebook Messenger
9ad603df-61da-4a1e-863c-0c2fd49fe90f,The best game ever,5,Subway Surfers
d9c79e93-1d1c-479c-9019-2958cb3a14cf,♥️❤️♥️❤️,5,Facebook
3224804f-3bef-49c5-ac3e-169676e11bcb,Good for friends,5,Facebook Lite
71a34164-3bdb-4967-8946-41f2c569c5c3,Nice,4,Microsoft Word
c465fba8-51e9-4e29-8909-24d46a2815fd,0 star very poor experience in signing in I have tried many time but it is not signing in,1,Microsoft PowerPoint
8cf868eb-0833-43be-b894-157e759090f4,Great,5,LINE
7e230a2d-10d7-467b-86de-6d9982485549,good,5,Dropbox
492532b0-1254-4271-b1f3-153d0d7ed83b,ممتاز,1,Microsoft PowerPoint
e34c754c-d49a-4b5c-afda-dfe3ee6be6d6,Nice 🙂👍🏻,5,Snapchat
48e68a10-df6f-4ab8-9a4f-f14655718eee,nice,5,Skype
c54a50b0-f979-451e-9f7b-e9d31cc1cf02,Super duper,5,Instagram
e31aa9a1-d848-4736-af57-0c67466e3ff7,Slow,1,Facebook Messenger
b398783d-12ef-4072-9339-2f7745581e51,Əxəahafcaəə s,2,Facebook Lite
23c659b0-8d54-4d93-851e-efe08d0d16ec,Is good to be here,4,Facebook
e7f51f62-9716-49f7-b507-2522895ed02d,Good app,5,Twitter
760f6121-041c-4ea3-811e-c8077ed2c326,"ni update ko wla pa ding music sa notes ko, pokerat kang messager,pag sa iba meron tas saakin wala",4,Facebook Messenger
bf930aec-ffef-4f11-bfb5-f178c7883265,So good gotta try it,5,Subway Surfers
93ec32b1-4772-409f-b56a-044fe84c33ab,Good game,1,Subway Surfers
18252ed3-7ee0-4e49-8b61-7ec481d87837,Good,2,Viber
be3062d4-343f-4804-b15e-aa375f4affac,Great app,5,Facebook Messenger
52badc0d-29cf-4f8e-81c0-c77492989d37,Love it,5,Facebook Lite
839dad6a-7125-4eec-aafd-ead8929735a6,An app you can personalise for yourself instead of an algorithm,5,Flipboard
80f02deb-23cf-464f-a071-9d2df80ac314,One drawback is that this app does not have a dark theme option.,5,Facebook
aebbcfc1-6a2e-4706-94ec-fd778f7c838c,good,4,Microsoft Word
27197e0c-9726-4e89-820d-50c0e04d70f7,"Please fix the bug that doesn't refresh my feed, and is stuck with a banner saying I've seen all new posts from the last three days, which is impossible, tried everything, clearly a bug.",2,Instagram
e4a5e394-8fdf-4fad-b677-fae28f10d889,fast and secure,5,Skype
6203d677-8c8d-4d1a-abe6-127e7a79e0a9,not bad using this app but one have problem in this app i means i m live in myanmar so bad is internet how to solf this problem,2,Viber
5615fd21-255d-4bfd-985c-d6ebcef0547f,L65o polo assn to my lol 2😙🙂,5,Flipboard
9f2328c2-adb6-4595-9a4e-3af8b326461f,..e..eeemm.es .nk jc ee. 3,5,Skype
101bf938-ed65-4036-87b1-c662f526336b,I am enjoying,4,Candy Crush Saga
9d8347b1-89d4-4797-a6f5-b6faa59284c9,So good,5,Viber
f8208c01-396a-4b85-98a5-875bf7dd0d0a,Facebook,5,Facebook Lite
9bfa7dfe-9eb1-4ca5-86c4-83d923c4745c,Very good,5,WhatsApp
80b6ea08-e531-4c1f-aa1d-aeafcd6c426c,Excellent streaming platform,5,Spotify
2b0b4042-1db0-429f-b411-8acc54e2a93a,Good,5,Candy Crush Saga
11747290-5e70-4606-bf06-5e8edca55d7f,the thing is that is very slow to download why,5,TikTok
77e7fdc2-0dcd-4336-9f76-3987f6828cdb,"Good, basic news service.",5,Flipboard
a9c93ddf-39a9-4e6c-a9c2-9a66cb1fc02f,Update,5,Instagram
bdf4357c-8489-48d0-ac64-6cb256ba032b,Unohto,3,Flipboard
b8c40fee-53b5-4a12-8faf-44b772893cf2,excellant source of news,5,Flipboard
383e00d6-f47d-4c77-8e54-1d9549dbb030,Nice,5,Microsoft PowerPoint
e205c233-17cf-43c1-ac6c-f0b851f14b11,Good hope,5,TikTok
669e7a0f-25d3-464f-a269-ae1112a82072,"I can't even login with my account in my new phone, it's just keep on saying wrong phone number.",1,Viber
f5eba9ec-182a-4662-8419-9c5fb38d9602,great,4,Flipboard
7cd66de1-7123-4a78-b1ec-3d06084e9781,"Low speed, ads 24/7",2,SHAREit
9ef1852c-85be-491e-b94b-1dfbea437401,Nice Ok,5,WhatsApp
2e1e2cb4-2cae-42a9-9337-7d51014198bb,Since the latest update the ad sensitivity is extremely high. It registers clicks and opens ads while flipping through stories constantly.,1,Flipboard
db373160-5282-49cf-bdec-2ee8fb7b0360,Tik Tok all again application I love her,5,TikTok
ecdf597b-3798-4d2b-99a7-7bfd6685b44f,Worst app,1,SHAREit
f85d0845-89c5-4e7c-bfc6-221c2bc61966,so many bugs. SUPER HATED,1,Facebook Messenger
20a78563-f67f-4095-ac4e-794c9861d5b7,Stoll my money. Didnt evan download it and it took 180 rand,1,Dropbox
44699eb6-3c56-4829-aadb-0b78147588e3,excellent,5,Microsoft PowerPoint
91be87e4-dc9b-4078-b4aa-056f21e26726,"Calling, texting and emailing is so good",5,Viber
842a655e-b0a3-4bd5-807f-4ddd66e6baad,Works just fine again,4,Netflix
e53a54a9-c44f-41f4-a839-ef12e926eb08,good,5,Microsoft Word
dba3a685-6340-4a27-ac4b-5116664087f1,Good,5,WhatsApp
32d50715-d667-4f9a-b802-b0d3941f4798,This is wonderful game,4,Subway Surfers
78fa8ad7-11c5-4504-975b-8816a7006a45,I found this app in anime called Dangers in my heart that'd why I was finding out,5,LINE
ab907595-02c6-40a8-8bce-0e890beee743,Ok,5,SHAREit
ad7fc2e1-81da-41eb-b6e3-9eb05c1caef6,v nice app,5,Microsoft Word
554ec28c-bb47-4c39-a6c8-563a98243061,Help to get know people beter,5,WhatsApp
bb07e56d-8e7a-4df4-8bd1-febd44d057a2,Can't open or reregister line ap,1,LINE
b434ed33-393b-43d1-bfaf-7ce3a8132b24,good,5,Viber
ce7732c9-499e-4c1e-8ddd-22e47ba4838f,Nice,2,SHAREit
87117ca7-cb19-4d2e-a251-68a7115e287a,Very nice,5,Subway Surfers
b97fd622-1868-491a-a9ab-95f79ee5c47a,Battery consumption application,1,Facebook Messenger
bf578abd-0849-4e23-9242-6417d69997a2,Niceapp,5,Flipboard
391603bf-39b2-439b-ad2f-32ba123cb124,Was five star until the started censoring political speech. EDITED: Go Elon!,5,Twitter
023bde13-2246-443e-9e47-90c13ab258a2,👍,5,SHAREit
77ed1649-c5db-4d71-963e-686ec20ab8dc,"Terrible app. I can't even watch a video that's been shared with me, it cuts out every second. App is so glitchy and slow these days it's not worth using",1,Skype
9d2d95b2-6fc8-4379-8915-5c43231802d5,Will not let me delete it,1,Netflix
3cb4502d-82c3-49f4-a8bd-cb2902ab1022,Nice 👍,5,Facebook Messenger
bc7122ae-f842-412e-b7ba-d443730eee14,Everything went bad after the last update. Cant open and send photos,5,Viber
b63b5d99-7dc7-48c9-9e39-2bbaa144b31e,I use this app quite a bit and find it quite useful. That being said the claim that it has dark mode is somewhat dubious. When in read mode we see black text on white background.,2,Flipboard
5442e624-2c57-46fc-b715-e7da142bf9da,"This platform has slid so far downhill in the past 2 years. Now with blocking basically being made inefective, I'm done. I've used this platform since 2014. A 10 year old account is now deleted. Elon was the worst thing to ever happen to twitter. Ill be watching it sink further while I stay safe on the shore.",1,Twitter
d6c9c45b-2750-4b06-b84b-0b4d7976fb57,awesome performance,5,Facebook
c00cb9dc-1afb-4785-a62e-4ebfc3201cc2,Nice app,5,WhatsApp
a6bc7647-b187-4e6a-b26a-14c85cfbc735,Good application,5,LINE
b4bc8199-9f12-4534-ad81-c00ee0363906,Viral my reel,5,Instagram
196baed1-131f-4a79-9274-94eb9dc655a2,Op,5,Instagram
e50a5112-f650-4c95-9585-de7cc35766c7,No option to adjust PLAYBACK SPEED,1,Facebook Lite
8bac6190-b932-41fa-b621-0dc81713e422,Shahabuddin 3,1,Spotify
ac2a3daa-38cd-4001-8cd8-7e49c6f7f556,it is vary bad,1,TikTok
a726f0e6-cb18-4024-8e06-06d591524641,very useful in mobile after pc and laptops ..,5,Microsoft PowerPoint
133ace85-a8ad-41fd-8e89-c0d26f3ce81e,good,5,Skype
1a573dd2-89fe-4a9c-b026-8a6b13b01edb,very good application,5,Microsoft PowerPoint
9e22992e-6a25-465e-a65a-a63c726f7097,Good luck,5,Facebook Messenger
15430614-d6fe-4ee7-ad3c-bb91f865f48b,it is worst because all world media who is constantly demaging my countryies image it provide them a medium,1,Flipboard
9923dfb8-929f-4885-b7de-52a9a9b83a49,Good,5,Facebook Lite
3b9d2732-7ec7-4c69-b3fc-f3bd5a74615f,Is actually a nice app,4,WhatsApp
09e74c9e-fba5-4504-90e0-3bb80bb9134f,I LOVE SPOTIFY!!!!!!!!!!!!,5,Spotify
ed0efb39-4ba9-403b-9fb9-95bf6d989d79,Had to connect it,1,Facebook Lite
e4235a0f-9479-4f73-83c6-a74345e10417,Bad app,1,Instagram
d18a5d78-587b-4e61-b84d-64e343d97c6a,Nice app,5,SHAREit
a40270da-fa31-41e7-b86a-eab53fd7dbf2,very nice,5,Facebook
cac224a8-528d-4c1a-ab57-3ee5e463bc3a,Stupid app,1,Netflix
4fe7d872-c3c5-4227-a663-70a834509308,super,5,Dropbox
ab97b60b-8b0b-4d84-b8c4-b5c8058df42f,Supper,5,WhatsApp
29f489cf-e69a-4625-ba61-54d8aa952606,Nice,5,Facebook Lite
d3bd71da-558e-449c-81ba-e5cd5890b77c,"Bizarre moderation, maybe it's a cultural thing as I've had this before where a phrase commonly used in the UK without profanity is deemed offensive elsewhere so it's time to refrain from commenting i suppose. Not really Flipboards fault but the amount of adverts and subscription required articles are now making the app on the verge of unusable.",2,Flipboard
b9f90abd-0fdc-49bd-864a-3c1c5c1cc656,Thank u,5,Dropbox
63e4277e-3730-45f8-9b74-19a98e989cc3,Best,5,Instagram
4bce8c06-32e4-4f14-8155-f3ab0f20d5a6,नीस 👌👌💞💞💞💞,5,Subway Surfers
39d3f7e3-2872-4306-99dd-664e9f3fec4e,Sagar meghwal lalu yadav ke pass badgaon wali Konika hi Kay kar rahe ho mare frand ban sakte hai abhi mare frand ban on hai na please boudi ke samne se gujar gaya hai ye sab badhiya sab kuch bhi aaunga Varna nahin hai kya kar Rahi hu hu hu saniya hai na ki taraf se Happy Birthday BOLN hai na ki taraf se ho jayega hai kya al cl br br br j surg am very tired hii Aatma hai na ki taraf to a Jana 7 to a rahi thi hi there my best wishes to TTY to message Karo da iPad so cute 🥰🥰 t up with you 2 00ok,5,Subway Surfers
d7d664a8-8542-49a3-a699-8444998fbf5d,Good,5,Instagram
66631e2b-8486-466e-8a70-a287da4cce9a,If only LINE android supports single account across multi devices like apple platform.,1,LINE
ff37261d-db4f-4412-ae43-90486e685372,It makes the mobile hanged 😕😕,3,Subway Surfers
390f618e-6ace-432d-a58a-32007db8d225,"Freedom of speech and differing opinions are all located on one platform. Sounds like a perfect marriage of technology too society in a world where standard forms of news media are bought and paid for by massive corporations, the morally corrupt/bankrupt, and government agencies. The last bastion for true civil discourse in a world where dissenting opinions are being silenced.",5,Twitter
21ec6792-3544-4663-9cd1-5bea0e054a67,Not sure,5,SHAREit
1a55aee7-f18b-4bce-a1cc-50243862b4af,Very nice app,5,Twitter
f61fb109-fa80-4883-81e0-c32904e6065e,Helps me develop PowerPoint presentations any time anywhere easily!!,5,Microsoft PowerPoint
8dd79258-a443-46ba-9dac-7ef4494670d2,useful to data presentation in form of slides,5,Microsoft PowerPoint
cb9c0095-b399-4386-a6dc-f85f7b462982,Donnu how to disable it completely. Unnecessary App. Annoying af!,1,Flipboard
cc50b1e4-2b48-49a3-a65d-586e64d7a906,It's my first time using this app but may attempt to activate my number is failed.,1,Viber
